size,cpu_bw,mem,requests_per_second,completed_requests,failed_requests,html_transfer_byte,mean_time_per_request,total_transfer_byte,transfer_rate_kbyte_per_second,rx_bytes,rx_packets,tx_bytes,tx_packets,vnf
1,0.2,64,0.7,43.0,0.0,13690709198.0,1419.562,13690720550.0,219029.98,13797169790.0,1612756.0,68094768.0,1031662.0,haproxy
1,0.2,64,0.71,43.0,0.0,13690709198.0,1411.552,13690720550.0,220272.85,13797064738.0,1610478.0,68375424.0,1035908.0,haproxy
1,0.2,64,0.69,42.0,0.0,13372320612.0,1444.849,13372331700.0,215196.57,13476065604.0,1571396.0,65768530.0,996415.0,haproxy
1,0.2,64,0.7,43.0,0.0,13690709198.0,1433.094,13690720550.0,216961.81,13795715681.0,1606848.0,66572386.0,1008589.0,haproxy
1,0.2,64,0.71,43.0,0.0,13690709198.0,1412.784,13690720550.0,220080.84,13797041388.0,1609731.0,66859732.0,1012932.0,haproxy
1,0.2,64,0.72,43.0,0.0,13690709198.0,1397.543,13690720550.0,222480.85,13797032908.0,1610675.0,67794702.0,1027115.0,haproxy
1,0.2,64,0.7,42.0,0.0,13372320612.0,1430.163,13372331700.0,217406.44,13475932616.0,1568958.0,66411432.0,1006152.0,haproxy
1,0.2,64,0.73,44.0,0.0,14009097784.0,1372.674,14009109400.0,226511.55,14117812490.0,1646361.0,67945418.0,1029391.0,haproxy
1,0.2,64,0.72,43.0,0.0,13690709198.0,1397.707,13690720550.0,222454.75,13797180656.0,1612789.0,68480898.0,1037511.0,haproxy
1,0.2,64,0.7,43.0,0.0,13690709198.0,1421.875,13690720550.0,218673.61,13797132772.0,1610919.0,67807188.0,1027292.0,haproxy
1,0.2,64,0.71,43.0,0.0,13690709198.0,1415.476,13690720550.0,219662.28,13796706146.0,1605710.0,67166604.0,1017598.0,haproxy
1,0.2,64,0.71,43.0,0.0,13690709198.0,1405.997,13690720550.0,221143.1,13797354152.0,1614541.0,68346780.0,1035466.0,haproxy
1,0.2,64,0.71,43.0,0.0,13690709198.0,1417.251,13690720550.0,219387.16,13797529652.0,1617287.0,68746056.0,1041518.0,haproxy
