size,cpu_bw,mem,requests_per_second,completed_requests,failed_requests,html_transfer_byte,mean_time_per_request,total_transfer_byte,transfer_rate_kbyte_per_second,rx_bytes,rx_packets,tx_bytes,tx_packets,vnf
1,0.1,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1974174159.0,474007.0,30729023.0,465567.0,squid
1,0.1,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024756384.0,482944.0,31343335.0,474871.0,squid
1,0.1,256,0.1,6.0,0.0,1910331516.0,10088.055,1910333796.0,30821.28,1941000024.0,464274.0,30303599.0,459127.0,squid
1,0.1,256,0.1,6.0,0.0,1910331516.0,10078.579,1910333796.0,30850.26,1941442644.0,466496.0,30469661.0,461598.0,squid
1,0.1,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2039836059.0,489445.0,31795541.0,481726.0,squid
1,0.1,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995735785.0,477768.0,31198783.0,472669.0,squid
1,0.1,256,0.1,6.0,0.0,1910331516.0,10233.575,1910333796.0,30383.0,1925273195.0,462604.0,30076194.0,455668.0,squid
1,0.1,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1974566473.0,472308.0,30674541.0,464682.0,squid
1,0.1,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002601765.0,478746.0,31078933.0,470788.0,squid
0,0.1,512,659.49,39957.0,0.0,0.0,1.516,15623187.0,251.82,18269820.0,40093.0,7552376.0,39963.0,squid
0,0.1,512,669.96,40198.0,0.0,0.0,1.493,15717418.0,255.82,18379627.0,40329.0,7598057.0,40206.0,squid
0,0.1,512,674.53,40590.0,0.0,0.0,1.483,15870690.0,257.56,18558969.0,40724.0,7672145.0,40598.0,squid
0,0.1,512,662.25,39735.0,0.0,0.0,1.51,15536385.0,252.87,18168234.0,39869.0,7510682.0,39745.0,squid
0,0.1,512,651.07,39231.0,0.0,0.0,1.536,15339321.0,248.6,17937906.0,39365.0,7415294.0,39239.0,squid
0,0.1,512,654.77,39847.0,0.0,0.0,1.527,15580177.0,250.02,18219418.0,39981.0,7531718.0,39855.0,squid
0,0.1,512,653.6,39216.0,0.0,0.0,1.53,15333456.0,249.57,17930985.0,39349.0,7412327.0,39222.0,squid
0,0.1,512,674.09,40901.0,0.0,0.0,1.483,15992291.0,257.39,18701228.0,41037.0,7730792.0,40907.0,squid
0,0.1,512,663.83,39830.0,0.0,0.0,1.506,15573530.0,253.48,18211517.0,39962.0,7528505.0,39838.0,squid
0,0.1,512,656.08,39365.0,0.0,0.0,1.524,15391715.0,250.52,17998880.0,39495.0,7440620.0,39373.0,squid
0,0.1,512,665.93,40475.0,0.0,0.0,1.502,15825725.0,254.28,18506414.0,40609.0,7650410.0,40483.0,squid
0,0.1,512,662.89,40208.0,0.0,0.0,1.509,15721328.0,253.11,18384461.0,40343.0,7599815.0,40214.0,squid
0,0.1,512,669.46,40566.0,0.0,0.0,1.494,15861306.0,255.62,18548001.0,40700.0,7667609.0,40574.0,squid
0,0.1,512,672.29,40792.0,0.0,0.0,1.487,15949672.0,256.7,18651151.0,40924.0,7710455.0,40802.0,squid
0,0.1,512,655.96,39830.0,0.0,0.0,1.524,15573530.0,250.47,18211781.0,39966.0,7528505.0,39838.0,squid
0,0.1,512,664.38,39863.0,0.0,0.0,1.505,15586433.0,253.68,18226598.0,39995.0,7535006.0,39875.0,squid
0,0.1,512,661.29,39954.0,0.0,0.0,1.512,15622014.0,252.5,18268317.0,40088.0,7552073.0,39964.0,squid
0,0.1,512,659.75,40115.0,0.0,0.0,1.516,15684965.0,251.92,18341894.0,40249.0,7582370.0,40123.0,squid
0,0.1,512,661.68,39845.0,0.0,0.0,1.511,15579395.0,252.65,18218636.0,39981.0,7531208.0,39851.0,squid
0,0.1,512,662.33,40309.0,0.0,0.0,1.51,15760819.0,252.9,18430420.0,40441.0,7619300.0,40321.0,squid
1,0.1,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023127130.0,486677.0,31772041.0,481378.0,squid
1,0.1,512,0.1,6.0,0.0,1910331516.0,10170.006,1910333796.0,30572.91,1941360338.0,466139.0,30372507.0,460137.0,squid
1,0.1,512,0.1,6.0,0.0,1910331516.0,10038.964,1910333796.0,30971.99,1941395190.0,464785.0,30070999.0,455555.0,squid
1,0.1,512,0.1,6.0,0.0,1910331516.0,10050.918,1910333796.0,30935.16,1941216910.0,465637.0,30272141.0,458632.0,squid
1,0.1,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1973710644.0,473982.0,30765119.0,466091.0,squid
1,0.1,512,0.1,6.0,0.0,1910331516.0,10019.453,1910333796.0,31032.31,1941166902.0,466857.0,30388703.0,460417.0,squid
1,0.1,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008800695.0,479195.0,31213147.0,472781.0,squid
1,0.1,512,0.1,6.0,0.0,1910331516.0,10034.8,1910333796.0,30984.84,1941189204.0,466588.0,30333877.0,459576.0,squid
1,0.1,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013471185.0,482252.0,31277479.0,473695.0,squid
1,0.1,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021475843.0,481129.0,31289189.0,474052.0,squid
1,0.1,512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2030700403.0,484849.0,31618111.0,478983.0,squid
